Game_Date,Year,Game_Stage,HomeTeam_ID,HomeTeam_Abb,HomeTeam_Score,HomeTeam_Name,VisitorTeam_ID,VisitorTeam_Abb,VisitorTeam_Score,VisitorTeam_Name
1991-01-28,1990,Final,9,DET,87.0,Detroit Pistons,30,WAS,81,Washington Wizards
1991-01-28,1990,Final,10,GSW,115.0,Golden State Warriors,20,NYK,106,New York Knicks
1991-01-29,1990,Final,6,CLE,125.0,Cleveland Cavaliers,4,CHA,106,Charlotte Hornets
1991-01-29,1990,Final,7,DAL,117.0,Dallas Mavericks,21,OKC,112,Oklahoma City Thunder
1991-01-30,1990,Final,18,MIN,95.0,Minnesota Timberwolves,26,SAC,86,Sacramento Kings
1991-01-31,1990,Final,27,SAS,106.0,San Antonio Spurs,5,CHI,102,Chicago Bulls
1991-02-01,1990,Final,23,PHI,96.0,Philadelphia 76ers,24,PHX,89,Phoenix Suns
1991-02-01,1990,Final,7,DAL,90.0,Dallas Mavericks,5,CHI,101,Chicago Bulls
1991-02-02,1990,Final,27,SAS,94.0,San Antonio Spurs,11,HOU,100,Houston Rockets
1991-04-03,1990,Final,21,OKC,106.0,Oklahoma City Thunder,26,SAC,91,Sacramento Kings
1991-04-04,1990,Final,30,WAS,96.0,Washington Wizards,25,POR,105,Portland Trail Blazers
1991-04-05,1990,Final,8,DEN,120.0,Denver Nuggets,11,HOU,126,Houston Rockets
1991-11-17,1991,Final,18,MIN,91.0,Minnesota Timberwolves,21,OKC,101,Oklahoma City Thunder
1991-11-19,1991,Final,11,HOU,90.0,Houston Rockets,20,NYK,79,New York Knicks
1991-11-20,1991,Final,27,SAS,113.0,San Antonio Spurs,18,MIN,106,Minnesota Timberwolves
1991-11-22,1991,Final,4,CHA,112.0,Charlotte Hornets,12,IND,110,Indiana Pacers
1991-11-23,1991,Final,8,DEN,100.0,Denver Nuggets,5,CHI,107,Chicago Bulls
1991-11-26,1991,Final,26,SAC,104.0,Sacramento Kings,24,PHX,89,Phoenix Suns
1991-11-27,1991,Final,9,DET,100.0,Detroit Pistons,1,ATL,91,Atlanta Hawks
1991-11-29,1991,Final,12,IND,141.0,Indiana Pacers,11,HOU,121,Houston Rockets
1991-11-30,1991,Final,24,PHX,134.0,Phoenix Suns,29,UTA,125,Utah Jazz
1991-12-03,1991,Final,10,GSW,108.0,Golden State Warriors,29,UTA,103,Utah Jazz
1991-12-04,1991,Final,12,IND,108.0,Indiana Pacers,24,PHX,114,Phoenix Suns
1991-12-05,1991,Final,10,GSW,117.0,Golden State Warriors,7,DAL,107,Dallas Mavericks
1991-12-06,1991,Final,5,CHI,114.0,Chicago Bulls,4,CHA,96,Charlotte Hornets
1991-12-07,1991,Final,6,CLE,99.0,Cleveland Cavaliers,30,WAS,97,Washington Wizards
1991-12-10,1991,Final,29,UTA,122.0,Utah Jazz,22,ORL,103,Orlando Magic
1991-12-13,1991,Final,18,MIN,95.0,Minnesota Timberwolves,23,PHI,104,Philadelphia 76ers
1991-12-14,1991,Final,20,NYK,111.0,New York Knicks,2,BOS,101,Boston Celtics
1991-12-14,1991,Final,30,WAS,100.0,Washington Wizards,5,CHI,113,Chicago Bulls
1991-12-15,1991,Final,14,LAL,110.0,Los Angeles Lakers,26,SAC,94,Sacramento Kings
1991-12-16,1991,Final,9,DET,103.0,Detroit Pistons,8,DEN,89,Denver Nuggets
1992-11-06,1992,Final,9,DET,81.0,Detroit Pistons,17,MIL,86,Milwaukee Bucks
1992-11-07,1992,Final,16,MIA,106.0,Miami Heat,3,BKN,94,Brooklyn Nets
1992-11-10,1992,Final,8,DEN,109.0,Denver Nuggets,29,UTA,114,Utah Jazz
1993-03-30,1992,Final,22,ORL,105.0,Orlando Magic,9,DET,91,Detroit Pistons
1993-03-31,1992,Final,7,DAL,96.0,Dallas Mavericks,21,OKC,103,Oklahoma City Thunder
1993-04-01,1992,Final,20,NYK,91.0,New York Knicks,6,CLE,83,Cleveland Cavaliers
1993-04-02,1992,Final,9,DET,109.0,Detroit Pistons,26,SAC,100,Sacramento Kings
1993-04-02,1992,Final,16,MIA,107.0,Miami Heat,20,NYK,123,New York Knicks
1993-04-03,1992,Final,11,HOU,118.0,Houston Rockets,10,GSW,111,Golden State Warriors
1993-04-04,1992,Final,27,SAS,103.0,San Antonio Spurs,20,NYK,108,New York Knicks
1993-04-06,1992,Final,11,HOU,114.0,Houston Rockets,13,LAC,101,LA Clippers
1993-04-07,1992,Final,18,MIN,105.0,Minnesota Timberwolves,12,IND,113,Indiana Pacers
1993-04-08,1992,Final,20,NYK,110.0,New York Knicks,2,BOS,88,Boston Celtics
1993-04-09,1992,Final,18,MIN,92.0,Minnesota Timberwolves,22,ORL,95,Orlando Magic
1993-04-10,1992,Final,11,HOU,98.0,Houston Rockets,27,SAS,88,San Antonio Spurs
1993-04-13,1992,Final,22,ORL,110.0,Orlando Magic,17,MIL,91,Milwaukee Bucks
1993-04-14,1992,Final,9,DET,87.0,Detroit Pistons,1,ATL,84,Atlanta Hawks
1993-04-15,1992,Final,23,PHI,101.0,Philadelphia 76ers,22,ORL,85,Orlando Magic
1993-04-16,1992,Final,12,IND,100.0,Indiana Pacers,20,NYK,94,New York Knicks
1993-04-17,1992,Final,16,MIA,100.0,Miami Heat,2,BOS,103,Boston Celtics
1993-04-18,1992,Final,17,MIL,98.0,Milwaukee Bucks,12,IND,108,Indiana Pacers
1993-04-20,1992,Final,1,ATL,111.0,Atlanta Hawks,12,IND,102,Indiana Pacers
1993-04-21,1992,Final,10,GSW,132.0,Golden State Warriors,26,SAC,105,Sacramento Kings
1993-04-22,1992,Final,13,LAC,98.0,LA Clippers,21,OKC,100,Oklahoma City Thunder
1993-04-23,1992,Final,23,PHI,84.0,Philadelphia 76ers,20,NYK,99,New York Knicks
1993-04-25,1992,Final,18,MIN,113.0,Minnesota Timberwolves,29,UTA,107,Utah Jazz
1994-02-20,1993,Final,25,POR,102.0,Portland Trail Blazers,2,BOS,93,Boston Celtics
1994-02-22,1993,Final,3,BKN,97.0,Brooklyn Nets,16,MIA,123,Miami Heat
1994-02-23,1993,Final,23,PHI,102.0,Philadelphia 76ers,3,BKN,106,Brooklyn Nets
1994-02-24,1993,Final,26,SAC,102.0,Sacramento Kings,14,LAL,90,Los Angeles Lakers
1994-02-25,1993,Final,29,UTA,107.0,Utah Jazz,24,PHX,87,Phoenix Suns
1995-01-04,1994,Final,4,CHA,118.0,Charlotte Hornets,25,POR,106,Portland Trail Blazers
1995-01-05,1994,Final,11,HOU,108.0,Houston Rockets,7,DAL,99,Dallas Mavericks
1995-01-06,1994,Final,3,BKN,88.0,Brooklyn Nets,4,CHA,89,Charlotte Hornets
1995-01-07,1994,Final,29,UTA,111.0,Utah Jazz,23,PHI,90,Philadelphia 76ers
1995-01-11,1994,Final,4,CHA,100.0,Charlotte Hornets,18,MIN,91,Minnesota Timberwolves
1995-01-13,1994,Final,18,MIN,104.0,Minnesota Timberwolves,9,DET,92,Detroit Pistons
1995-01-14,1994,Final,22,ORL,91.0,Orlando Magic,23,PHI,70,Philadelphia 76ers
1995-01-15,1994,Final,21,OKC,131.0,Oklahoma City Thunder,25,POR,124,Portland Trail Blazers
1995-01-16,1994,Final,23,PHI,110.0,Philadelphia 76ers,9,DET,116,Detroit Pistons
1995-01-18,1994,Final,16,MIA,121.0,Miami Heat,2,BOS,93,Boston Celtics
1995-01-20,1994,Final,13,LAC,97.0,LA Clippers,25,POR,108,Portland Trail Blazers
1995-01-24,1994,Final,22,ORL,110.0,Orlando Magic,2,BOS,97,Boston Celtics
1995-01-27,1994,Final,4,CHA,105.0,Charlotte Hornets,20,NYK,90,New York Knicks
1995-01-28,1994,Final,21,OKC,121.0,Oklahoma City Thunder,14,LAL,128,Los Angeles Lakers
1995-11-18,1995,Final,30,WAS,102.0,Washington Wizards,28,TOR,103,Toronto Raptors
1996-02-13,1995,Final,26,SAC,90.0,Sacramento Kings,18,MIN,94,Minnesota Timberwolves
1996-02-16,1995,Final,21,OKC,117.0,Oklahoma City Thunder,24,PHX,99,Phoenix Suns
1996-02-17,1995,Final,9,DET,108.0,Detroit Pistons,28,TOR,95,Toronto Raptors
1996-02-18,1995,Final,15,MEM,109.0,Memphis Grizzlies,21,OKC,118,Oklahoma City Thunder
1996-02-19,1995,Final,9,DET,113.0,Detroit Pistons,18,MIN,83,Minnesota Timberwolves
1996-02-20,1995,Final,5,CHI,102.0,Chicago Bulls,6,CLE,76,Cleveland Cavaliers
1996-02-21,1995,Final,23,PHI,57.0,Philadelphia 76ers,16,MIA,66,Miami Heat
1996-02-23,1995,Final,20,NYK,97.0,New York Knicks,1,ATL,108,Atlanta Hawks
1996-02-24,1995,Final,8,DEN,99.0,Denver Nuggets,29,UTA,90,Utah Jazz
1996-02-25,1995,Final,16,MIA,108.0,Miami Heat,23,PHI,101,Philadelphia 76ers
1996-02-25,1995,Final,3,BKN,111.0,Brooklyn Nets,2,BOS,105,Boston Celtics
1996-02-26,1995,Final,14,LAL,114.0,Los Angeles Lakers,20,NYK,96,New York Knicks
1996-02-27,1995,Final,7,DAL,115.0,Dallas Mavericks,23,PHI,121,Philadelphia 76ers
1996-02-28,1995,Final,15,MEM,80.0,Memphis Grizzlies,14,LAL,99,Los Angeles Lakers
1996-02-29,1995,Final,8,DEN,120.0,Denver Nuggets,7,DAL,137,Dallas Mavericks
1996-03-01,1995,Final,29,UTA,99.0,Utah Jazz,20,NYK,88,New York Knicks
1996-03-02,1995,Final,5,CHI,107.0,Chicago Bulls,2,BOS,75,Boston Celtics
1996-03-03,1995,Final,6,CLE,89.0,Cleveland Cavaliers,28,TOR,100,Toronto Raptors
1996-03-04,1995,Final,15,MEM,81.0,Memphis Grizzlies,30,WAS,96,Washington Wizards
1996-03-05,1995,Final,25,POR,93.0,Portland Trail Blazers,11,HOU,100,Houston Rockets
1996-11-01,1996,Final,2,BOS,98.0,Boston Celtics,5,CHI,107,Chicago Bulls
1996-11-01,1996,Final,15,MEM,85.0,Memphis Grizzlies,25,POR,114,Portland Trail Blazers
1996-11-02,1996,Final,4,CHA,109.0,Charlotte Hornets,28,TOR,98,Toronto Raptors
1996-11-05,1996,Final,26,SAC,80.0,Sacramento Kings,11,HOU,102,Houston Rockets
1996-11-06,1996,Final,17,MIL,105.0,Milwaukee Bucks,15,MEM,89,Memphis Grizzlies
1996-11-07,1996,Final,26,SAC,87.0,Sacramento Kings,1,ATL,91,Atlanta Hawks
1996-11-08,1996,Final,22,ORL,86.0,Orlando Magic,3,BKN,82,Brooklyn Nets
1996-11-09,1996,Final,5,CHI,104.0,Chicago Bulls,2,BOS,80,Boston Celtics
1996-11-10,1996,Final,14,LAL,92.0,Los Angeles Lakers,1,ATL,85,Atlanta Hawks
1996-11-12,1996,Final,1,ATL,87.0,Atlanta Hawks,6,CLE,83,Cleveland Cavaliers
1996-11-15,1996,Final,26,SAC,103.0,Sacramento Kings,17,MIL,99,Milwaukee Bucks
1996-11-16,1996,Final,22,ORL,92.0,Orlando Magic,28,TOR,87,Toronto Raptors
1996-11-17,1996,Final,21,OKC,91.0,Oklahoma City Thunder,15,MEM,81,Memphis Grizzlies
1996-11-19,1996,Final,17,MIL,100.0,Milwaukee Bucks,7,DAL,97,Dallas Mavericks
1996-11-20,1996,Final,24,PHX,99.0,Phoenix Suns,5,CHI,113,Chicago Bulls
1996-11-21,1996,Final,12,IND,87.0,Indiana Pacers,4,CHA,90,Charlotte Hornets
1996-11-23,1996,Final,17,MIL,90.0,Milwaukee Bucks,30,WAS,95,Washington Wizards
1996-11-26,1996,Final,8,DEN,117.0,Denver Nuggets,24,PHX,108,Phoenix Suns
1996-11-27,1996,Final,27,SAS,109.0,San Antonio Spurs,25,POR,120,Portland Trail Blazers
1996-11-27,1996,Final,13,LAC,82.0,LA Clippers,16,MIA,98,Miami Heat
1996-11-29,1996,Final,23,PHI,100.0,Philadelphia 76ers,22,ORL,91,Orlando Magic
1997-01-26,1996,Final,17,MIL,94.0,Milwaukee Bucks,27,SAS,76,San Antonio Spurs
1997-01-28,1996,Final,30,WAS,102.0,Washington Wizards,22,ORL,82,Orlando Magic
1997-10-31,1997,Final,3,BKN,97.0,Brooklyn Nets,12,IND,95,Indiana Pacers
1997-10-31,1997,Final,16,MIA,114.0,Miami Heat,28,TOR,101,Toronto Raptors
1997-10-31,1997,Final,9,DET,92.0,Detroit Pistons,30,WAS,79,Washington Wizards
1997-10-31,1997,Final,24,PHX,110.0,Phoenix Suns,13,LAC,100,LA Clippers
1997-10-31,1997,Final,25,POR,83.0,Portland Trail Blazers,21,OKC,91,Oklahoma City Thunder
1991-01-29,1990,Final,14,LAL,110.0,Los Angeles Lakers,3,BKN,89,Brooklyn Nets
1991-04-03,1990,Final,11,HOU,102.0,Houston Rockets,7,DAL,86,Dallas Mavericks
1991-04-04,1990,Final,24,PHX,98.0,Phoenix Suns,14,LAL,102,Los Angeles Lakers
1991-04-05,1990,Final,9,DET,101.0,Detroit Pistons,18,MIN,82,Minnesota Timberwolves
1991-12-17,1991,Final,21,OKC,116.0,Oklahoma City Thunder,13,LAC,99,LA Clippers
1991-12-21,1991,Final,18,MIN,87.0,Minnesota Timberwolves,13,LAC,100,LA Clippers
1992-11-06,1992,Final,2,BOS,113.0,Boston Celtics,18,MIN,92,Minnesota Timberwolves
1992-11-07,1992,Final,30,WAS,98.0,Washington Wizards,22,ORL,103,Orlando Magic
1992-11-08,1992,Final,25,POR,123.0,Portland Trail Blazers,8,DEN,104,Denver Nuggets
1992-11-09,1992,Final,5,CHI,102.0,Chicago Bulls,12,IND,97,Indiana Pacers
1992-11-10,1992,Final,20,NYK,99.0,New York Knicks,3,BKN,96,Brooklyn Nets
1992-11-12,1992,Final,22,ORL,127.0,Orlando Magic,30,WAS,100,Washington Wizards
1992-11-13,1992,Final,14,LAL,98.0,Los Angeles Lakers,13,LAC,124,LA Clippers
1992-11-14,1992,Final,9,DET,100.0,Detroit Pistons,12,IND,104,Indiana Pacers
1992-11-17,1992,Final,16,MIA,119.0,Miami Heat,10,GSW,125,Golden State Warriors
1992-11-21,1992,Final,13,LAC,111.0,LA Clippers,24,PHX,107,Phoenix Suns
1993-04-03,1992,Final,21,OKC,129.0,Oklahoma City Thunder,1,ATL,105,Atlanta Hawks
1993-04-04,1992,Final,23,PHI,112.0,Philadelphia 76ers,26,SAC,102,Sacramento Kings
1993-04-06,1992,Final,9,DET,91.0,Detroit Pistons,30,WAS,79,Washington Wizards
1993-04-08,1992,Final,3,BKN,98.0,Brooklyn Nets,9,DET,100,Detroit Pistons
1993-04-09,1992,Final,1,ATL,87.0,Atlanta Hawks,5,CHI,88,Chicago Bulls
1993-04-10,1992,Final,12,IND,87.0,Indiana Pacers,5,CHI,92,Chicago Bulls
1993-04-11,1992,Final,25,POR,127.0,Portland Trail Blazers,18,MIN,110,Minnesota Timberwolves
1993-04-12,1992,Final,13,LAC,111.0,LA Clippers,24,PHX,104,Phoenix Suns
1993-04-13,1992,Final,21,OKC,129.0,Oklahoma City Thunder,18,MIN,95,Minnesota Timberwolves
1993-04-14,1992,Final,7,DAL,99.0,Dallas Mavericks,14,LAL,112,Los Angeles Lakers
1993-04-15,1992,Final,29,UTA,114.0,Utah Jazz,25,POR,117,Portland Trail Blazers
1993-04-16,1992,Final,5,CHI,119.0,Chicago Bulls,17,MIL,105,Milwaukee Bucks
1993-04-17,1992,Final,30,WAS,103.0,Washington Wizards,3,BKN,104,Brooklyn Nets
1993-04-18,1992,Final,23,PHI,106.0,Philadelphia 76ers,18,MIN,79,Minnesota Timberwolves
1993-04-20,1992,Final,16,MIA,97.0,Miami Heat,20,NYK,109,New York Knicks
1993-04-21,1992,Final,20,NYK,105.0,New York Knicks,3,BKN,74,Brooklyn Nets
1993-04-23,1992,Final,4,CHA,104.0,Charlotte Hornets,5,CHI,103,Chicago Bulls
1993-04-24,1992,Final,12,IND,94.0,Indiana Pacers,16,MIA,88,Miami Heat
1993-04-25,1992,Final,27,SAS,119.0,San Antonio Spurs,11,HOU,117,Houston Rockets
1994-02-20,1993,Final,17,MIL,104.0,Milwaukee Bucks,22,ORL,109,Orlando Magic
1994-02-21,1993,Final,5,CHI,118.0,Chicago Bulls,4,CHA,93,Charlotte Hornets
1994-02-22,1993,Final,17,MIL,113.0,Milwaukee Bucks,10,GSW,117,Golden State Warriors
1994-02-23,1993,Final,8,DEN,102.0,Denver Nuggets,2,BOS,94,Boston Celtics
1994-02-25,1993,Final,6,CLE,107.0,Cleveland Cavaliers,10,GSW,97,Golden State Warriors
1994-02-26,1993,Final,6,CLE,110.0,Cleveland Cavaliers,7,DAL,99,Dallas Mavericks
1994-02-27,1993,Final,25,POR,104.0,Portland Trail Blazers,8,DEN,97,Denver Nuggets
1994-03-01,1993,Final,23,PHI,103.0,Philadelphia 76ers,30,WAS,109,Washington Wizards
1994-03-02,1993,Final,13,LAC,118.0,LA Clippers,4,CHA,109,Charlotte Hornets
1994-03-03,1993,Final,30,WAS,98.0,Washington Wizards,1,ATL,109,Atlanta Hawks
1994-03-04,1993,Final,27,SAS,121.0,San Antonio Spurs,13,LAC,113,LA Clippers
1994-03-05,1993,Final,17,MIL,117.0,Milwaukee Bucks,9,DET,108,Detroit Pistons
1994-03-06,1993,Final,27,SAS,111.0,San Antonio Spurs,22,ORL,103,Orlando Magic
1994-03-08,1993,Final,7,DAL,110.0,Dallas Mavericks,13,LAC,116,LA Clippers
1994-03-09,1993,Final,23,PHI,101.0,Philadelphia 76ers,22,ORL,117,Orlando Magic
1994-03-11,1993,Final,13,LAC,106.0,LA Clippers,7,DAL,96,Dallas Mavericks
1995-01-06,1994,Final,7,DAL,103.0,Dallas Mavericks,12,IND,92,Indiana Pacers
1995-01-07,1994,Final,6,CLE,92.0,Cleveland Cavaliers,5,CHI,78,Chicago Bulls
1995-01-10,1994,Final,6,CLE,108.0,Cleveland Cavaliers,4,CHA,116,Charlotte Hornets
1995-01-11,1994,Final,25,POR,104.0,Portland Trail Blazers,10,GSW,92,Golden State Warriors
1995-01-13,1994,Final,2,BOS,93.0,Boston Celtics,29,UTA,95,Utah Jazz
1995-01-14,1994,Final,3,BKN,93.0,Brooklyn Nets,18,MIN,84,Minnesota Timberwolves
1995-01-16,1994,Final,10,GSW,77.0,Golden State Warriors,8,DEN,73,Denver Nuggets
1995-01-17,1994,Final,22,ORL,109.0,Orlando Magic,4,CHA,98,Charlotte Hornets
1995-01-18,1994,Final,12,IND,106.0,Indiana Pacers,14,LAL,105,Los Angeles Lakers
1995-01-19,1994,Final,18,MIN,87.0,Minnesota Timberwolves,21,OKC,102,Oklahoma City Thunder
1995-01-20,1994,Final,5,CHI,93.0,Chicago Bulls,18,MIN,86,Minnesota Timberwolves
1995-01-24,1994,Final,18,MIN,85.0,Minnesota Timberwolves,24,PHX,100,Phoenix Suns
1995-01-25,1994,Final,23,PHI,97.0,Philadelphia 76ers,17,MIL,98,Milwaukee Bucks
1995-01-26,1994,Final,21,OKC,108.0,Oklahoma City Thunder,29,UTA,120,Utah Jazz
1995-01-27,1994,Final,17,MIL,87.0,Milwaukee Bucks,16,MIA,96,Miami Heat
1995-01-28,1994,Final,12,IND,106.0,Indiana Pacers,23,PHI,103,Philadelphia 76ers
1995-01-30,1994,Final,16,MIA,92.0,Miami Heat,1,ATL,95,Atlanta Hawks
1995-01-31,1994,Final,20,NYK,90.0,New York Knicks,10,GSW,87,Golden State Warriors
1995-02-01,1994,Final,25,POR,107.0,Portland Trail Blazers,27,SAS,111,San Antonio Spurs
1995-02-03,1994,Final,7,DAL,103.0,Dallas Mavericks,27,SAS,114,San Antonio Spurs
1995-02-04,1994,Final,7,DAL,119.0,Dallas Mavericks,29,UTA,98,Utah Jazz
1995-02-05,1994,Final,24,PHX,100.0,Phoenix Suns,11,HOU,124,Houston Rockets
1995-02-07,1994,Final,13,LAC,88.0,LA Clippers,29,UTA,101,Utah Jazz
1995-02-08,1994,Final,17,MIL,100.0,Milwaukee Bucks,18,MIN,93,Minnesota Timberwolves
1995-11-18,1995,Final,17,MIL,93.0,Milwaukee Bucks,2,BOS,99,Boston Celtics
1995-11-18,1995,Final,3,BKN,95.0,Brooklyn Nets,23,PHI,79,Philadelphia 76ers
1995-11-19,1995,Final,26,SAC,94.0,Sacramento Kings,1,ATL,108,Atlanta Hawks
1995-11-20,1995,Final,29,UTA,105.0,Utah Jazz,3,BKN,79,Brooklyn Nets
1995-11-21,1995,Final,28,TOR,102.0,Toronto Raptors,21,OKC,97,Oklahoma City Thunder
1995-11-22,1995,Final,16,MIA,103.0,Miami Heat,10,GSW,93,Golden State Warriors
1995-11-22,1995,Final,24,PHX,117.0,Phoenix Suns,1,ATL,112,Atlanta Hawks
1995-11-24,1995,Final,7,DAL,109.0,Dallas Mavericks,8,DEN,112,Denver Nuggets
1995-11-25,1995,Final,8,DEN,94.0,Denver Nuggets,29,UTA,91,Utah Jazz
1995-11-26,1995,Final,9,DET,102.0,Detroit Pistons,11,HOU,100,Houston Rockets
1995-11-27,1995,Final,22,ORL,96.0,Orlando Magic,9,DET,95,Detroit Pistons
1995-11-28,1995,Final,17,MIL,98.0,Milwaukee Bucks,4,CHA,106,Charlotte Hornets
1995-11-29,1995,Final,27,SAS,105.0,San Antonio Spurs,13,LAC,86,LA Clippers
1995-11-30,1995,Final,9,DET,107.0,Detroit Pistons,16,MIA,118,Miami Heat
1995-12-01,1995,Final,21,OKC,110.0,Oklahoma City Thunder,17,MIL,99,Milwaukee Bucks
1995-12-02,1995,Final,23,PHI,85.0,Philadelphia 76ers,20,NYK,94,New York Knicks
1995-12-05,1995,Final,12,IND,108.0,Indiana Pacers,23,PHI,91,Philadelphia 76ers
1995-12-06,1995,Final,23,PHI,108.0,Philadelphia 76ers,7,DAL,87,Dallas Mavericks
1995-12-07,1995,Final,25,POR,96.0,Portland Trail Blazers,28,TOR,88,Toronto Raptors
1995-12-08,1995,Final,22,ORL,105.0,Orlando Magic,4,CHA,95,Charlotte Hornets
1995-12-12,1995,Final,30,WAS,108.0,Washington Wizards,17,MIL,102,Milwaukee Bucks
1995-12-13,1995,Final,27,SAS,83.0,San Antonio Spurs,21,OKC,88,Oklahoma City Thunder
1995-12-14,1995,Final,25,POR,116.0,Portland Trail Blazers,4,CHA,109,Charlotte Hornets
1995-12-15,1995,Final,9,DET,105.0,Detroit Pistons,3,BKN,98,Brooklyn Nets
1995-12-19,1995,Final,15,MEM,94.0,Memphis Grizzlies,21,OKC,93,Oklahoma City Thunder
1995-12-20,1995,Final,9,DET,102.0,Detroit Pistons,17,MIL,77,Milwaukee Bucks
1995-12-21,1995,Final,4,CHA,107.0,Charlotte Hornets,2,BOS,97,Boston Celtics
1995-12-22,1995,Final,10,GSW,132.0,Golden State Warriors,30,WAS,117,Washington Wizards
1995-12-23,1995,Final,21,OKC,118.0,Oklahoma City Thunder,30,WAS,100,Washington Wizards
1995-12-26,1995,Final,8,DEN,114.0,Denver Nuggets,7,DAL,102,Dallas Mavericks
1995-12-27,1995,Final,18,MIN,93.0,Minnesota Timberwolves,17,MIL,99,Milwaukee Bucks
1995-12-28,1995,Final,14,LAL,99.0,Los Angeles Lakers,27,SAS,107,San Antonio Spurs
1995-12-29,1995,Final,5,CHI,120.0,Chicago Bulls,12,IND,93,Indiana Pacers
1995-12-30,1995,Final,17,MIL,87.0,Milwaukee Bucks,30,WAS,96,Washington Wizards
1996-01-02,1995,Final,14,LAL,89.0,Los Angeles Lakers,23,PHI,90,Philadelphia 76ers
1996-01-05,1995,Final,14,LAL,116.0,Los Angeles Lakers,29,UTA,100,Utah Jazz
1996-01-06,1995,Final,8,DEN,86.0,Denver Nuggets,16,MIA,88,Miami Heat
1996-01-07,1995,Final,2,BOS,96.0,Boston Celtics,7,DAL,117,Dallas Mavericks
1996-01-09,1995,Final,10,GSW,109.0,Golden State Warriors,15,MEM,103,Memphis Grizzlies
1996-01-10,1995,Final,3,BKN,92.0,Brooklyn Nets,20,NYK,79,New York Knicks
1996-01-12,1995,Final,15,MEM,95.0,Memphis Grizzlies,10,GSW,104,Golden State Warriors
1996-01-13,1995,Final,12,IND,103.0,Indiana Pacers,18,MIN,94,Minnesota Timberwolves
1996-01-13,1995,Final,28,TOR,106.0,Toronto Raptors,30,WAS,100,Washington Wizards
1996-01-14,1995,Final,24,PHX,74.0,Phoenix Suns,6,CLE,89,Cleveland Cavaliers
1996-01-15,1995,Final,1,ATL,96.0,Atlanta Hawks,9,DET,88,Detroit Pistons
1996-01-19,1995,Final,16,MIA,106.0,Miami Heat,4,CHA,114,Charlotte Hornets
1996-01-20,1995,Final,8,DEN,110.0,Denver Nuggets,26,SAC,115,Sacramento Kings
1996-02-13,1995,Final,13,LAC,94.0,LA Clippers,2,BOS,108,Boston Celtics
1996-02-14,1995,Final,15,MEM,93.0,Memphis Grizzlies,26,SAC,86,Sacramento Kings
1996-02-15,1995,Final,17,MIL,109.0,Milwaukee Bucks,30,WAS,98,Washington Wizards
1996-02-16,1995,Final,18,MIN,100.0,Minnesota Timberwolves,5,CHI,103,Chicago Bulls
1996-02-17,1995,Final,6,CLE,97.0,Cleveland Cavaliers,23,PHI,82,Philadelphia 76ers
1996-02-18,1995,Final,27,SAS,93.0,San Antonio Spurs,11,HOU,79,Houston Rockets
1996-02-19,1995,Final,30,WAS,81.0,Washington Wizards,3,BKN,99,Brooklyn Nets
1996-02-21,1995,Final,10,GSW,95.0,Golden State Warriors,27,SAS,92,San Antonio Spurs
1996-02-22,1995,Final,21,OKC,106.0,Oklahoma City Thunder,10,GSW,90,Golden State Warriors
1996-02-23,1995,Final,26,SAC,105.0,Sacramento Kings,27,SAS,112,San Antonio Spurs
1996-02-24,1995,Final,6,CLE,103.0,Cleveland Cavaliers,3,BKN,74,Brooklyn Nets
1996-02-25,1995,Final,7,DAL,105.0,Dallas Mavericks,28,TOR,98,Toronto Raptors
1996-02-26,1995,Final,29,UTA,110.0,Utah Jazz,24,PHX,87,Phoenix Suns
1996-02-27,1995,Final,3,BKN,90.0,Brooklyn Nets,16,MIA,93,Miami Heat
1991-01-29,1990,Final,29,UTA,116.0,Utah Jazz,1,ATL,105,Atlanta Hawks
1991-01-31,1990,Final,8,DEN,123.0,Denver Nuggets,3,BKN,119,Brooklyn Nets
1991-02-01,1990,Final,30,WAS,75.0,Washington Wizards,9,DET,80,Detroit Pistons
1991-02-02,1990,Final,22,ORL,108.0,Orlando Magic,16,MIA,98,Miami Heat
1991-04-03,1990,Final,29,UTA,99.0,Utah Jazz,13,LAC,97,LA Clippers
1991-04-04,1990,Final,20,NYK,91.0,New York Knicks,5,CHI,101,Chicago Bulls
1991-04-05,1990,Final,10,GSW,118.0,Golden State Warriors,24,PHX,101,Phoenix Suns
1991-04-05,1990,Final,22,ORL,98.0,Orlando Magic,25,POR,115,Portland Trail Blazers
1991-04-06,1990,Final,17,MIL,133.0,Milwaukee Bucks,3,BKN,114,Brooklyn Nets
1991-04-07,1990,Final,8,DEN,117.0,Denver Nuggets,21,OKC,124,Oklahoma City Thunder
1991-04-08,1990,Final,29,UTA,111.0,Utah Jazz,22,ORL,95,Orlando Magic
1991-04-09,1990,Final,11,HOU,93.0,Houston Rockets,25,POR,103,Portland Trail Blazers
1991-04-09,1990,Final,4,CHA,120.0,Charlotte Hornets,12,IND,122,Indiana Pacers
1991-12-17,1991,Final,20,NYK,102.0,New York Knicks,3,BKN,94,Brooklyn Nets
1991-12-18,1991,Final,2,BOS,131.0,Boston Celtics,17,MIL,117,Milwaukee Bucks
1991-12-19,1991,Final,21,OKC,119.0,Oklahoma City Thunder,8,DEN,106,Denver Nuggets
1991-12-20,1991,Final,9,DET,112.0,Detroit Pistons,14,LAL,93,Los Angeles Lakers
