id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
559,2019-01-02T00:00:00.000Z,94,4,FALSE,2018,Final, ,101,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
560,2019-01-02T00:00:00.000Z,84,4,FALSE,2018,Final, ,112,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
561,2019-01-02T00:00:00.000Z,127,4,FALSE,2018,Final, ,132,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
562,2019-01-02T00:00:00.000Z,100,4,FALSE,2018,Final, ,107,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
563,2019-01-03T00:00:00.000Z,125,4,FALSE,2018,Final, ,107,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
564,2019-01-03T00:00:00.000Z,113,4,FALSE,2018,Final, ,117,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
565,2019-01-03T00:00:00.000Z,134,4,FALSE,2018,Final, ,135,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
566,2019-01-04T00:00:00.000Z,91,4,FALSE,2018,Final, ,117,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
567,2019-01-04T00:00:00.000Z,114,4,FALSE,2018,Final, ,93,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
568,2019-01-04T00:00:00.000Z,115,4,FALSE,2018,Final, ,109,16,MIA,Miami,East,Southeast,Miami Heat,Heat,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
569,2019-01-04T00:00:00.000Z,116,4,FALSE,2018,Final, ,119,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
570,2019-01-04T00:00:00.000Z,120,4,FALSE,2018,Final, ,103,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
571,2019-01-04T00:00:00.000Z,100,4,FALSE,2018,Final, ,109,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
572,2019-01-04T00:00:00.000Z,111,4,FALSE,2018,Final, ,121,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,13,LAC,LA,West,Pacific,LA Clippers,Clippers
573,2019-01-04T00:00:00.000Z,144,4,FALSE,2018,Final, ,112,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
574,2019-01-04T00:00:00.000Z,109,4,FALSE,2018,Final, ,111,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
575,2019-01-04T00:00:00.000Z,112,4,FALSE,2018,Final, ,119,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
576,2019-01-05T00:00:00.000Z,123,4,FALSE,2018,Final, ,110,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
577,2019-01-05T00:00:00.000Z,105,4,FALSE,2018,Final, ,110,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
578,2019-01-05T00:00:00.000Z,106,4,FALSE,2018,Final, ,100,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
579,2019-01-05T00:00:00.000Z,98,4,FALSE,2018,Final, ,133,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
580,2019-01-05T00:00:00.000Z,108,4,FALSE,2018,Final, ,88,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
581,2019-01-05T00:00:00.000Z,116,4,FALSE,2018,Final, ,123,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
582,2019-01-05T00:00:00.000Z,110,4,FALSE,2018,Final, ,101,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
583,2019-01-05T00:00:00.000Z,123,4,FALSE,2018,Final, ,127,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
584,2019-01-06T00:00:00.000Z,100,4,FALSE,2018,Final, ,117,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
585,2019-01-06T00:00:00.000Z,108,4,FALSE,2018,Final, ,86,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
586,2019-01-06T00:00:00.000Z,106,4,FALSE,2018,Final, ,96,13,LAC,LA,West,Pacific,LA Clippers,Clippers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
587,2019-01-06T00:00:00.000Z,106,4,FALSE,2018,Final, ,82,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
588,2019-01-06T00:00:00.000Z,98,4,FALSE,2018,Final, ,116,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
589,2019-01-06T00:00:00.000Z,121,4,FALSE,2018,Final, ,105,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
590,2019-01-06T00:00:00.000Z,113,4,FALSE,2018,Final, ,119,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
591,2019-01-07T00:00:00.000Z,116,4,FALSE,2018,Final, ,95,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
592,2019-01-07T00:00:00.000Z,107,4,FALSE,2018,Final, ,119,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
593,2019-01-07T00:00:00.000Z,125,4,FALSE,2018,Final, ,113,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
594,2019-01-07T00:00:00.000Z,114,4,FALSE,2018,Final, ,102,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
595,2019-01-07T00:00:00.000Z,114,4,FALSE,2018,Final, ,95,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
596,2019-01-07T00:00:00.000Z,97,4,FALSE,2018,Final, ,107,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
597,2019-01-07T00:00:00.000Z,111,4,FALSE,2018,Final, ,101,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
598,2019-01-07T00:00:00.000Z,111,4,FALSE,2018,Final, ,95,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
599,2019-01-08T00:00:00.000Z,115,4,FALSE,2018,Final, ,123,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
600,2019-01-08T00:00:00.000Z,132,4,FALSE,2018,Final, ,115,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
601,2019-01-08T00:00:00.000Z,99,4,FALSE,2018,Final, ,103,16,MIA,Miami,East,Southeast,Miami Heat,Heat,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
602,2019-01-08T00:00:00.000Z,104,4,FALSE,2018,Final, ,101,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
603,2019-01-08T00:00:00.000Z,117,4,FALSE,2018,Final, ,119,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
604,2019-01-08T00:00:00.000Z,115,4,FALSE,2018,Final, ,111,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
605,2019-01-08T00:00:00.000Z,128,4,FALSE,2018,Final, ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
606,2019-01-08T00:00:00.000Z,122,4,FALSE,2018,Final, ,95,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
607,2019-01-09T00:00:00.000Z,135,4,FALSE,2018,Final, ,108,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
608,2019-01-09T00:00:00.000Z,123,4,FALSE,2018,Final, ,106,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
609,2019-01-09T00:00:00.000Z,116,4,FALSE,2018,Final, ,100,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
610,2019-01-09T00:00:00.000Z,109,4,FALSE,2018,Final, ,116,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
611,2019-01-09T00:00:00.000Z,96,4,FALSE,2018,Final, ,86,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
612,2019-01-09T00:00:00.000Z,140,4,FALSE,2018,Final, ,124,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
613,2019-01-09T00:00:00.000Z,106,4,FALSE,2018,Final, ,93,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
614,2019-01-09T00:00:00.000Z,104,4,FALSE,2018,Final, ,94,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
615,2019-01-09T00:00:00.000Z,124,4,FALSE,2018,Final, ,112,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
616,2019-01-09T00:00:00.000Z,113,4,FALSE,2018,Final, ,100,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
617,2019-01-10T00:00:00.000Z,115,4,FALSE,2018,Final, ,99,16,MIA,Miami,East,Southeast,Miami Heat,Heat,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
618,2019-01-10T00:00:00.000Z,121,4,FALSE,2018,Final, ,100,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
619,2019-01-10T00:00:00.000Z,154,4,FALSE,2018,Final, ,147,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
620,2019-01-10T00:00:00.000Z,112,4,FALSE,2018,Final, ,102,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
621,2019-01-11T00:00:00.000Z,121,4,FALSE,2018,Final, ,123,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
622,2019-01-11T00:00:00.000Z,113,4,FALSE,2018,Final, ,106,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
623,2019-01-11T00:00:00.000Z,106,4,FALSE,2018,Final, ,121,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
624,2019-01-11T00:00:00.000Z,122,4,FALSE,2018,Final, ,105,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
625,2019-01-11T00:00:00.000Z,141,4,FALSE,2018,Final, ,113,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
626,2019-01-11T00:00:00.000Z,115,4,FALSE,2018,Final, ,119,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
627,1990-11-02T00:00:00.000Z,116,4,FALSE,1990,Final, ,124,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
628,1990-11-02T00:00:00.000Z,96,4,FALSE,1990,Final, ,119,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
629,1990-11-02T00:00:00.000Z,158,4,FALSE,1990,Final, ,162,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
630,1990-11-02T00:00:00.000Z,115,4,FALSE,1990,Final, ,111,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
631,1990-11-02T00:00:00.000Z,125,4,FALSE,1990,Final, ,101,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
632,1990-11-02T00:00:00.000Z,100,4,FALSE,1990,Final, ,81,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
633,1990-11-02T00:00:00.000Z,115,4,FALSE,1990,Final, ,104,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
634,1990-11-02T00:00:00.000Z,90,4,FALSE,1990,Final, ,80,13,LAC,LA,West,Pacific,LA Clippers,Clippers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
635,1990-11-02T00:00:00.000Z,90,4,FALSE,1990,Final, ,89,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
636,1990-11-02T00:00:00.000Z,130,4,FALSE,1990,Final, ,134,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
637,1990-11-02T00:00:00.000Z,119,4,FALSE,1990,Final, ,95,16,MIA,Miami,East,Southeast,Miami Heat,Heat,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
638,1990-11-02T00:00:00.000Z,98,4,FALSE,1990,Final, ,85,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
639,1990-11-03T00:00:00.000Z,103,4,FALSE,1990,Final, ,106,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
640,1990-11-03T00:00:00.000Z,101,4,FALSE,1990,Final, ,102,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
641,1990-11-03T00:00:00.000Z,112,4,FALSE,1990,Final, ,110,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
642,1990-11-03T00:00:00.000Z,118,4,FALSE,1990,Final, ,106,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
643,1990-11-03T00:00:00.000Z,110,4,FALSE,1990,Final, ,99,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
644,1990-11-03T00:00:00.000Z,121,4,FALSE,1990,Final, ,120,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
645,1990-11-03T00:00:00.000Z,106,4,FALSE,1990,Final, ,97,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
646,1990-11-03T00:00:00.000Z,111,4,FALSE,1990,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
647,1990-11-03T00:00:00.000Z,93,4,FALSE,1990,Final, ,95,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
648,1990-11-03T00:00:00.000Z,103,4,FALSE,1990,Final, ,102,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
649,1990-11-03T00:00:00.000Z,140,4,FALSE,1990,Final, ,110,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
650,1990-11-03T00:00:00.000Z,97,4,FALSE,1990,Final, ,104,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
651,1990-11-04T00:00:00.000Z,109,4,FALSE,1990,Final, ,107,13,LAC,LA,West,Pacific,LA Clippers,Clippers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
652,1990-11-06T00:00:00.000Z,91,4,FALSE,1990,Final, ,96,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
653,1990-11-06T00:00:00.000Z,123,4,FALSE,1990,Final, ,125,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
654,1990-11-06T00:00:00.000Z,100,4,FALSE,1990,Final, ,92,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
655,1990-11-06T00:00:00.000Z,108,4,FALSE,1990,Final, ,110,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
656,1990-11-06T00:00:00.000Z,145,4,FALSE,1990,Final, ,135,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
657,1990-11-06T00:00:00.000Z,98,4,FALSE,1990,Final, ,96,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
658,1990-11-06T00:00:00.000Z,85,4,FALSE,1990,Final, ,102,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
659,1990-11-06T00:00:00.000Z,113,4,FALSE,1990,Final, ,105,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
660,1990-11-06T00:00:00.000Z,94,4,FALSE,1990,Final, ,106,16,MIA,Miami,East,Southeast,Miami Heat,Heat,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
661,1990-11-06T00:00:00.000Z,130,4,FALSE,1990,Final, ,109,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,13,LAC,LA,West,Pacific,LA Clippers,Clippers
662,1990-11-06T00:00:00.000Z,95,4,FALSE,1990,Final, ,102,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
663,1990-11-07T00:00:00.000Z,126,4,FALSE,1990,Final, ,119,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
664,1990-11-07T00:00:00.000Z,101,4,FALSE,1990,Final, ,104,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
665,1990-11-07T00:00:00.000Z,100,4,FALSE,1990,Final, ,89,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
666,1990-11-07T00:00:00.000Z,161,4,FALSE,1990,Final, ,153,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
667,1990-11-07T00:00:00.000Z,83,4,FALSE,1990,Final, ,110,13,LAC,LA,West,Pacific,LA Clippers,Clippers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
668,1990-11-07T00:00:00.000Z,91,4,FALSE,1990,Final, ,96,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
669,1990-11-08T00:00:00.000Z,114,4,FALSE,1990,Final, ,103,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
670,1990-11-08T00:00:00.000Z,103,4,FALSE,1990,Final, ,99,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
671,1990-11-08T00:00:00.000Z,103,4,FALSE,1990,Final, ,94,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
672,1990-11-08T00:00:00.000Z,141,4,FALSE,1990,Final, ,111,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
673,1990-11-08T00:00:00.000Z,114,4,FALSE,1990,Final, ,103,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
674,1990-11-09T00:00:00.000Z,100,4,FALSE,1990,Final, ,86,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
675,1990-11-09T00:00:00.000Z,113,4,FALSE,1990,Final, ,101,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
676,1990-11-09T00:00:00.000Z,129,4,FALSE,1990,Final, ,135,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
677,1990-11-09T00:00:00.000Z,122,4,FALSE,1990,Final, ,107,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
678,1990-11-09T00:00:00.000Z,100,4,FALSE,1990,Final, ,120,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
679,1990-11-09T00:00:00.000Z,143,4,FALSE,1990,Final, ,128,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
680,1990-11-09T00:00:00.000Z,100,4,FALSE,1990,Final, ,108,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
681,1990-11-09T00:00:00.000Z,111,4,FALSE,1990,Final, ,99,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
682,1990-11-10T00:00:00.000Z,111,4,FALSE,1990,Final, ,110,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
683,1990-11-11T00:00:00.000Z,108,4,FALSE,1990,Final, ,81,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
